N,P,K,ph,temperature,humidity,rainfall,altitude_m,Zn,S,soil_moisture
0.24131612133252237,-0.31419704535985615,-1.0289580274179968,-1.067983163085368,-0.3944074996459871,0.28702491315095846,0.7388421344159879,0.11618205333457068,-0.454698865145144,1.1969336424531973,0.34404354985593294
0.7185622638098113,-0.26887299996218894,-0.40535737305445674,-0.3571437388886488,-0.13389455129684988,0.616101497284621,1.3802408056945175,-0.025904983551385506,-0.4071762018550404,1.2005804830956055,1.6286986883913748
0.6687881262508304,-0.15682188772906705,-0.5343116766894015,-0.6414795085673355,-0.48725467560781405,0.02354498954037927,0.8041556030290138,0.5323031689072648,-0.047361751229968926,-0.991170742991708,1.078132200447614
-0.29009599437071665,-0.17822490916685435,0.2966941925346386,1.9459759955087215,-0.5481011250611323,-0.9735242689743124,-0.5878376967191307,0.8603196604671339,-0.6040558069140417,-0.6830127087082172,0.5275657125038532
-0.8430281048421033,-0.2197719507813827,-0.7667954615318412,-0.6414795085673355,-0.3944074996459871,0.28702491315095846,0.7388421344159879,0.11618205333457068,-0.5225883841310066,0.10288144973074463,0.34404354985593294
1.1650655566183183,-0.2827220138336983,0.05926394418491285,-1.3523189327640546,-0.3944074996459871,0.28702491315095846,0.7388421344159879,0.11618205333457068,-0.3868093461592816,1.7439597388144237,0.34404354985593294
0.6482928931383086,-0.2197719507813827,-0.07429057051180787,-0.9258152782460234,1.2263616401244588,1.0446663522452375,0.23674484438637905,-1.212442655037613,0.6315334386286565,0.2852234818511534,-0.20652293808782785
0.2735229162236279,0.18940345905866904,0.8457516418433793,-0.3571437388886488,1.4523949341912799,-0.25196099108503567,-1.791034249772408,-1.2207982168519227,0.4957544006569314,-0.8088287108712993,-1.6747002392711878
0.4652997403479373,-0.2827220138336983,0.14335382380877404,0.06935991562938372,-2.039740576924512,-2.1280255092021774,-1.8634913790604288,1.9142501487974173,-0.047361751229968926,-1.1735127751121168,-1.1241337513274272
-1.3719515136673934,-0.12534685620290922,-0.9399216842868495,-0.6414795085673355,1.2263616401244588,1.0446663522452375,0.23674484438637905,-1.212442655037613,-0.047361751229968926,-0.2618026145100729,-0.20652293808782785
1.1398619507221956,-0.07899543579745168,0.19160326450186932,0.4726499006305313,-0.32909566515145217,0.3422777102969541,0.8073982454448357,0.11340041086160806,-0.0724929854349825,-0.5824319455954481,0.4026580358049624
0.12420050354668447,-0.2827220138336983,0.3362659005929262,-0.3571437388886488,0.8263525716134688,0.33512912940289347,-0.15615648998292744,-0.4663031362352794,-0.25103030818755656,-0.6264866787508905,-0.20652293808782785
-1.4641800626737407,0.032028301427879914,-0.1336481325992393,0.6380314549867583,1.784120764721769,1.3092395540942403,-0.44394396006884745,-2.1952831052587385,2.736108527190395,-0.6264866787508905,-2.9593553778066277
-0.03390558046419662,-0.2827220138336983,0.77155468923409,-0.6414795085673355,-0.3944074996459871,0.28702491315095846,0.7388421344159879,0.11618205333457068,-0.047361751229968926,1.3792756745736061,0.34404354985593294
-1.5168820906773677,-0.0938718246767514,-0.9448681477941355,0.9223672246654462,-0.5481011250611323,-0.9735242689743124,-0.5878376967191307,0.8603196604671339,-0.5225883841310066,-1.1735127751121168,0.5275657125038532
0.14908757232617512,-0.19522142619097957,-0.09902288804823764,3.168619805127079,1.4523949341912799,-0.25196099108503567,-1.791034249772408,-1.2207982168519227,0.2785079399021714,-0.2253342080859913,-1.6747002392711878
0.16079913410475882,-0.2827220138336983,-0.41065008900725264,-0.78364739340668,-0.3944074996459871,0.28702491315095846,0.7388421344159879,0.11618205333457068,-0.454698865145144,0.2852234818511534,0.34404354985593294
1.0317499502811587,0.4097286797417738,0.7418759081903743,-0.07280796920996087,-0.48725467560781405,0.02354498954037927,0.8041556030290138,0.5323031689072648,0.8352019955862441,-0.07946058238966415,1.078132200447614
0.8068047889693044,-0.2158566814965728,1.7252796036000595,0.11723852493206414,-0.11601026520449689,0.6251410264703199,1.4107141927331301,0.04936009581171455,0.09726076789307729,0.4711359120786887,1.557066467059833
-0.29009599437071665,-0.13919587007441866,-0.39066637643781743,0.21152780046872705,0.09957553082389892,-1.169220974273032,-1.1363687792227264,0.5933366784066351,0.047683575350238705,-1.2701540521359336,-1.4911780766232676
0.1388399557699142,-0.12534685620290922,1.3156656750355449,0.21152780046872705,1.1384723235638605,1.9641128889582304,1.4083051862069897,-1.7191165734560199,-0.047361751229968926,-0.6264866787508905,0.34404354985593294
-0.708784327955087,-0.2512469823075405,0.7023042001320867,0.06935991562938372,0.8263525716134688,0.33512912940289347,-0.15615648998292744,-0.4663031362352794,-0.5225883841310066,-1.1735127751121168,-0.20652293808782785
1.7594273168814447,-0.3000332811730852,0.8358587148288074,0.3821292622759398,-0.5481011250611323,-0.9735242689743124,-0.5878376967191307,0.8603196604671339,0.8895136107749341,0.048178840094621866,0.5275657125038532
-0.4678784600184229,-0.3351453541682379,-0.4927846665947408,-0.5432157561838766,-0.4347314099304312,0.3669612963581051,0.7665493510401389,0.11960117926034004,-0.6802547825600918,1.7527297299649625,0.3395754195281612
-2.1214914674967553,-0.31419704535985615,-0.4897935051238279,0.9223672246654462,-0.5481011250611323,-0.9735242689743124,-0.5878376967191307,0.8603196604671339,-0.454698865145144,-1.3558548072325256,0.5275657125038532
-0.31801392750179136,-0.2197719507813827,-0.8360459506338446,-0.9258152782460234,1.1384723235638605,1.9641128889582304,1.4083051862069897,-1.7191165734560199,-0.11525127021583137,2.309220038387691,0.34404354985593294
0.06710663987608874,-0.2827220138336983,0.3065871195492105,-1.6366547024427425,0.8263525716134688,0.33512912940289347,-0.15615648998292744,-0.4663031362352794,-0.25103030818755656,0.649907546091971,-0.20652293808782785
0.7346656612553643,0.18754643219862568,0.5688288288514827,0.3679124737920057,-0.6465822312787511,-0.2530542689954759,-0.38016127709987074,0.6457225326054761,-0.41464404894348517,0.6541014128307403,0.34404354985593294
-2.2160151635259644,1.8847804478316215,2.91317351895672,1.3196574619181196,0.10997719372785175,-1.2044386979032724,-1.0711788244603673,0.5762695468465228,0.07724819802356965,-0.842911715185891,-1.4327900206910995
0.9074111974894746,-0.2512469823075405,-0.791527779068271,0.49586357014741494,-2.039740576924512,-2.1280255092021774,-1.8634913790604288,1.9142501487974173,0.4278648816710688,-0.991170742991708,-1.1241337513274272
-0.5667816413897585,-0.2512469823075405,0.13346089679420214,0.49586357014741494,1.4523949341912799,-0.25196099108503567,-1.791034249772408,-1.2207982168519227,-0.318919827173419,-0.6264866787508905,-1.6747002392711878
1.1738492279522559,-0.20907044006248904,0.7171435906539445,0.25417816592053055,0.8263525716134688,0.33512912940289347,-0.15615648998292744,-0.4663031362352794,0.6315334386286565,-0.531668822048278,-0.20652293808782785
-0.1890837740304317,-0.2197719507813827,-0.15838045013566907,-0.3571437388886488,-0.5481011250611323,-0.9735242689743124,-0.5878376967191307,0.8603196604671339,-0.18314078920169397,0.2852234818511534,0.5275657125038532
1.0317499502811587,-0.2827220138336983,-0.7519560710099834,-0.07280796920996087,-0.3944074996459871,0.28702491315095846,0.7388421344159879,0.11618205333457068,-0.25103030818755656,-0.6264866787508905,0.34404354985593294
0.002693050093877721,-0.2197719507813827,-0.163326913642955,0.49586357014741494,-0.5481011250611323,-0.9735242689743124,-0.5878376967191307,0.8603196604671339,0.4957544006569314,2.1086438030552412,0.5275657125038532
1.0113513082744061,-0.2197719507813827,-0.3413995999052493,-0.9258152782460234,1.2263616401244588,1.0446663522452375,0.23674484438637905,-1.212442655037613,-0.047361751229968926,0.8322495782123798,-0.20652293808782785
-1.449540610450511,-0.2827220138336983,-0.2474167932668162,-0.3571437388886488,-0.13389455129684988,0.616101497284621,1.3802408056945175,-0.025904983551385506,-0.25103030818755656,0.8322495782123798,1.6286986883913748
0.3889314861143032,-0.23439995627464963,0.34597799832254406,-0.7329413530828773,0.841585956927902,0.2896965106874518,-0.13453923094798012,-0.4342779633052577,-0.3616599562033755,0.6151121537141009,-0.2043524998125046
2.798056844131964,-0.28756944947442986,-0.49779105407612045,-0.927059444818686,-0.5728724874450148,0.08767978567993358,0.7927439681020969,0.5925414559422841,-0.445747814514891,-0.6310912945988896,1.1071614311471498
1.7662355250072221,0.0886778424559363,-0.3389460598000762,-1.0736951553453575,-0.4728505840901211,0.021467213036067325,0.761435332553536,0.5872805529371734,-0.2330899462185539,-1.1933242289208295,1.013949527830959
0.8620288955974627,1.1651294363695615,4.7979759841648555,0.49586357014741494,1.4523949341912799,-0.25196099108503567,-1.791034249772408,-1.2207982168519227,1.6498762234165947,0.4675655139715622,-1.6747002392711878
0.15102296939152407,-0.2700187024929827,0.18133039084746974,-0.8115778149163403,1.2283837001614588,1.0396624743365317,0.19605837084114391,-1.217378696945623,-0.08555646744128456,0.6921385318655436,-0.2060150650630616
-0.29009599437071665,-0.2512469823075405,0.875430422887095,1.491038764022822,-2.039740576924512,-2.1280255092021774,-1.8634913790604288,1.9142501487974173,-0.5225883841310066,-1.5381968393529344,-1.1241337513274272
0.895699635710891,-0.2197719507813827,0.8309122513215215,-0.78364739340668,1.2263616401244588,1.0446663522452375,0.23674484438637905,-1.212442655037613,1.717765742402457,-0.07946058238966415,-0.20652293808782785
-0.854452864057415,-0.2597751739107537,0.4807394730280332,0.8471378383311199,1.0867570456596416,2.0034125371474834,1.353365883833597,-1.7437530442288374,-0.1367976943348274,-1.0416301842133664,0.40686232723047144
-0.9942536463080665,-0.2827220138336983,-0.163326913642955,0.6380314549867583,0.8263525716134688,0.33512912940289347,-0.15615648998292744,-0.4663031362352794,-0.5225883841310066,-1.1735127751121168,-0.20652293808782785
1.0625130231495048,-0.14249966545462064,-0.9213796204234825,-0.10884343315287989,-0.48152006291852395,0.05395788691343865,0.827515191628162,0.44234483010290404,-0.1439131465675774,0.2018353949414925,1.0746902748301292
0.7346656612553643,-0.28549181660800027,-0.5853839124021288,0.7944161283100369,-1.9865562727921453,-1.5518681655227597,-1.7624596073785856,1.1732487794685884,-0.4051395162854644,0.40009896208701107,-0.3900451007357481
-0.582885038835311,-0.1558776367832823,-0.22763093923767241,0.5811643010510207,-0.5481011250611323,-0.9735242689743124,-0.5878376967191307,0.8603196604671339,0.09520623864034237,-0.7486558402715644,0.5275657125038532
-0.3676850911538342,-0.2197719507813827,0.15324675082334593,-0.2149758540493042,-0.5481011250611323,-0.9735242689743124,-0.5878376967191307,0.8603196604671339,0.02052776775589367,0.10288144973074463,0.5275657125038532
-0.29009599437071665,0.11386338339589025,1.6272928759945597,0.3394788968241363,1.784120764721769,1.3092395540942403,-0.44394396006884745,-2.1952831052587385,0.33960850698944756,0.12111565294278545,-2.9593553778066277
-1.1684631277645001,-0.27988926099634415,-0.6579732643715502,-0.78364739340668,1.2263616401244588,1.0446663522452375,0.23674484438637905,-1.212442655037613,-0.5836889512182829,0.2852234818511534,-0.20652293808782785
-0.66160441844568,-0.2197719507813827,-0.07923703401909382,1.491038764022822,0.09957553082389892,-1.169220974273032,-1.1363687792227264,0.5933366784066351,-0.047361751229968926,-0.6264866787508905,-1.4911780766232676
1.0317499502811587,-0.12534685620290922,-0.791527779068271,-0.07280796920996087,-0.48725467560781405,0.02354498954037927,0.8041556030290138,0.5323031689072648,0.4278648816710688,0.2852234818511534,1.078132200447614
